"x";"y";"Month";"MR";"MT";"MV"
148,7;-35,8;"09";NA;NA;NA
148,7;-35,8;"10";NA;NA;NA
148,7;-35,8;"11";NA;NA;NA
148,7;-35,8;"12";NA;NA;NA
148,75;-35,8;"01";NA;NA;NA
148,75;-35,8;"02";NA;NA;NA
148,75;-35,8;"03";NA;NA;NA
148,75;-35,8;"04";NA;NA;NA
148,75;-35,8;"05";NA;NA;NA
148,75;-35,8;"06";NA;NA;NA
148,75;-35,8;"07";NA;NA;NA
148,75;-35,8;"08";NA;NA;NA
148,75;-35,8;"09";NA;NA;NA
148,75;-35,8;"10";NA;NA;NA
148,75;-35,8;"11";NA;NA;NA
148,75;-35,8;"12";NA;NA;NA
148,8;-35,8;"01";NA;NA;NA
148,8;-35,8;"02";NA;NA;NA
148,8;-35,8;"03";NA;NA;NA
148,8;-35,8;"04";NA;NA;NA
148,8;-35,8;"05";NA;NA;NA
148,8;-35,8;"06";NA;NA;NA
148,8;-35,8;"07";NA;NA;NA
148,8;-35,8;"08";NA;NA;NA
148,8;-35,8;"09";NA;NA;NA
148,8;-35,8;"10";NA;NA;NA
148,8;-35,8;"11";NA;NA;NA
148,8;-35,8;"12";NA;NA;NA
148,85;-35,8;"01";NA;NA;NA
148,85;-35,8;"02";NA;NA;NA
148,85;-35,8;"03";NA;NA;NA
148,85;-35,8;"04";NA;NA;NA
148,85;-35,8;"05";NA;NA;NA
148,85;-35,8;"06";NA;NA;NA
148,85;-35,8;"07";NA;NA;NA
148,85;-35,8;"08";NA;NA;NA
148,85;-35,8;"09";NA;NA;NA
148,85;-35,8;"10";NA;NA;NA
148,85;-35,8;"11";NA;NA;NA
148,85;-35,8;"12";NA;NA;NA
148,9;-35,8;"01";78,4733333333312;21,4503225806452;1,54374387881929
148,9;-35,8;"02";64,139999999998;21,4184441707718;1,48733850776314
148,9;-35,8;"03";72,7366666666645;18,4715053763441;1,15633873691161
148,9;-35,8;"04";86,2333333333313;14,0581111111111;0,799656075557901
148,9;-35,8;"05";75,5833333333307;9,65677419354839;0,535686096787373
148,9;-35,8;"06";62,2533333333305;6,54455555555556;0,406879592844182
148,9;-35,8;"07";132,09333333333;5,2889247311828;0,376584502229447
148,9;-35,8;"08";73,0499999999966;6,55913978494624;0,437985803222945
148,9;-35,8;"09";88,4866666666636;9,76955555555556;0,631552872711586
148,9;-35,8;"10";106,346666666664;13,485376344086;0,859821390544856
148,9;-35,8;"11";84,1399999999973;16,506;1,08819371961885
148,9;-35,8;"12";67,1699999999977;19,4955913978495;1,36819537886048
148,95;-35,8;"01";72,6266666666645;22,6984946236559;1,69677702139622
148,95;-35,8;"02";60,6299999999981;22,6002750410509;1,62818372254451
148,95;-35,8;"03";68,8266666666645;19,6647311827957;1,2711621683131
148,95;-35,8;"04";78,8066666666646;15,2808888888889;0,888826830767923
148,95;-35,8;"05";63,4833333333308;10,8476344086022;0,605829334407244
148,95;-35,8;"06";51,016666666664;7,75188888888889;0,467985653376414
148,95;-35,8;"07";97,1466666666636;6,64064516129032;0,443958162492321
148,95;-35,8;"08";67,3833333333302;8,01881720430108;0,515906601118785
148,95;-35,8;"09";79,0799999999972;11,1857777777778;0,718199570849538
148,95;-35,8;"10";97,6999999999971;14,788064516129;0,955013947469252
148,95;-35,8;"11";80,8533333333308;17,7654444444444;1,19752708906929
148,95;-35,8;"12";63,6933333333311;20,7850537634409;1,50805023610592
149;-35,8;"01";75,3799999999979;22,0827956989247;1,61752331752771
149;-35,8;"02";62,8399999999981;21,9820607553366;1,54908932097476
149;-35,8;"03";70,6399999999979;19,0735483870968;1,20921341760825
149;-35,8;"04";82,7066666666647;14,7253333333333;0,845687496682836
149;-35,8;"05";65,6999999999976;10,3374193548387;0,574759460292676
149;-35,8;"06";53,0599999999975;7,24066666666667;0,441454309249918
149;-35,8;"07";109,126666666664;6,09924731182796;0,418162873539553
149;-35,8;"08";64,6266666666639;7,43720430107527;0,486657399111377
149;-35,8;"09";81,7233333333305;10,6013333333333;0,683587939366698
149;-35,8;"10";102,246666666664;14,2255913978495;0,914768943438927
149;-35,8;"11";82,8466666666643;17,2041111111111;1,1485460755229
149;-35,8;"12";65,3166666666645;20,201935483871;1,4434767715713
149,05;-35,8;"01";68,4966666666646;23,3559139784946;1,78094262548031
149,05;-35,8;"02";56,989999999998;23,19526272578;1,700254965307
149,05;-35,8;"03";67,679999999998;20,2997849462366;1,33267718856373
149,05;-35,8;"04";73,5766666666648;15,9822222222222;0,942480495042271
149,05;-35,8;"05";57,5966666666644;11,5613978494624;0,65064417478298
149,05;-35,8;"06";43,433333333331;8,48277777777778;0,507430600242482
149,05;-35,8;"07";74,9933333333308;7,47645161290323;0,490721497820911
149,05;-35,8;"08";57,8666666666638;8,92268817204301;0,570394296367322
149,05;-35,8;"09";69,5633333333307;12,0303333333333;0,774829754117462
149,05;-35,8;"10";86,5399999999973;15,5470967741935;1,01566829102174
149,05;-35,8;"11";78,8699999999975;18,4803333333333;1,26436416755948
149,05;-35,8;"12";61,6999999999978;21,5165591397849;1,59293483405985
149,1;-35,8;"01";64,7566666666648;24,0721505376344;1,87614588975426
149,1;-35,8;"02";54,079999999998;23,8810467980296;1,78892887529576
149,1;-35,8;"03";66,199999999998;21,0141935483871;1,40661365995484
149,1;-35,8;"04";67,8599999999981;16,7312222222222;1,00239461835474
149,1;-35,8;"05";53,0833333333311;12,3082795698925;0,699046148375798
149,1;-35,8;"06";38,0799999999977;9,23111111111111;0,54866935113238
149,1;-35,8;"07";58,6233333333305;8,30602150537634;0,536983451503579
149,1;-35,8;"08";52,5399999999972;9,81129032258065;0,623244446636208
149,1;-35,8;"09";61,6399999999975;12,8761111111111;0,831896191148294
149,1;-35,8;"10";76,016666666664;16,3176344086022;1,07705388238994
149,1;-35,8;"11";76,0699999999976;19,2293333333333;1,33630765178137
149,1;-35,8;"12";60,7166666666644;22,2788172043011;1,6840252207492
149,15;-35,8;"01";NA;NA;NA
149,15;-35,8;"02";NA;NA;NA
149,15;-35,8;"03";NA;NA;NA
149,15;-35,8;"04";NA;NA;NA
149,15;-35,8;"05";NA;NA;NA
149,15;-35,8;"06";NA;NA;NA
149,15;-35,8;"07";NA;NA;NA
149,15;-35,8;"08";NA;NA;NA
149,15;-35,8;"09";NA;NA;NA
149,15;-35,8;"10";NA;NA;NA
149,15;-35,8;"11";NA;NA;NA
149,15;-35,8;"12";NA;NA;NA
149,2;-35,8;"01";NA;NA;NA
149,2;-35,8;"02";NA;NA;NA
149,2;-35,8;"03";NA;NA;NA
149,2;-35,8;"04";NA;NA;NA
149,2;-35,8;"05";NA;NA;NA
149,2;-35,8;"06";NA;NA;NA
149,2;-35,8;"07";NA;NA;NA
149,2;-35,8;"08";NA;NA;NA
149,2;-35,8;"09";NA;NA;NA
149,2;-35,8;"10";NA;NA;NA
149,2;-35,8;"11";NA;NA;NA
149,2;-35,8;"12";NA;NA;NA
149,25;-35,8;"01";NA;NA;NA
149,25;-35,8;"02";NA;NA;NA
149,25;-35,8;"03";NA;NA;NA
149,25;-35,8;"04";NA;NA;NA
149,25;-35,8;"05";NA;NA;NA
149,25;-35,8;"06";NA;NA;NA
149,25;-35,8;"07";NA;NA;NA
149,25;-35,8;"08";NA;NA;NA
149,25;-35,8;"09";NA;NA;NA
149,25;-35,8;"10";NA;NA;NA
149,25;-35,8;"11";NA;NA;NA
149,25;-35,8;"12";NA;NA;NA
149,3;-35,8;"01";NA;NA;NA
149,3;-35,8;"02";NA;NA;NA
149,3;-35,8;"03";NA;NA;NA
149,3;-35,8;"04";NA;NA;NA
149,3;-35,8;"05";NA;NA;NA
149,3;-35,8;"06";NA;NA;NA
149,3;-35,8;"07";NA;NA;NA
149,3;-35,8;"08";NA;NA;NA
149,3;-35,8;"09";NA;NA;NA
149,3;-35,8;"10";NA;NA;NA
149,3;-35,8;"11";NA;NA;NA
149,3;-35,8;"12";NA;NA;NA
149,35;-35,8;"01";NA;NA;NA
149,35;-35,8;"02";NA;NA;NA
149,35;-35,8;"03";NA;NA;NA
149,35;-35,8;"04";NA;NA;NA
149,35;-35,8;"05";NA;NA;NA
149,35;-35,8;"06";NA;NA;NA
149,35;-35,8;"07";NA;NA;NA
149,35;-35,8;"08";NA;NA;NA
149,35;-35,8;"09";NA;NA;NA
149,35;-35,8;"10";NA;NA;NA
149,35;-35,8;"11";NA;NA;NA
149,35;-35,8;"12";NA;NA;NA
149,4;-35,8;"01";NA;NA;NA
149,4;-35,8;"02";NA;NA;NA
149,4;-35,8;"03";NA;NA;NA
149,4;-35,8;"04";NA;NA;NA
149,4;-35,8;"05";NA;NA;NA
149,4;-35,8;"06";NA;NA;NA
149,4;-35,8;"07";NA;NA;NA
149,4;-35,8;"08";NA;NA;NA
149,4;-35,8;"09";NA;NA;NA
149,4;-35,8;"10";NA;NA;NA
149,4;-35,8;"11";NA;NA;NA
149,4;-35,8;"12";NA;NA;NA
149,45;-35,8;"01";NA;NA;NA
149,45;-35,8;"02";NA;NA;NA
149,45;-35,8;"03";NA;NA;NA
149,45;-35,8;"04";NA;NA;NA
149,45;-35,8;"05";NA;NA;NA
149,45;-35,8;"06";NA;NA;NA
149,45;-35,8;"07";NA;NA;NA
149,45;-35,8;"08";NA;NA;NA
149,45;-35,8;"09";NA;NA;NA
149,45;-35,8;"10";NA;NA;NA
149,45;-35,8;"11";NA;NA;NA
149,45;-35,8;"12";NA;NA;NA
148,7;-35,85;"01";NA;NA;NA
148,7;-35,85;"02";NA;NA;NA
148,7;-35,85;"03";NA;NA;NA
148,7;-35,85;"04";NA;NA;NA
148,7;-35,85;"05";NA;NA;NA
148,7;-35,85;"06";NA;NA;NA
148,7;-35,85;"07";NA;NA;NA
148,7;-35,85;"08";NA;NA;NA
148,7;-35,85;"09";NA;NA;NA
148,7;-35,85;"10";NA;NA;NA
148,7;-35,85;"11";NA;NA;NA
148,7;-35,85;"12";NA;NA;NA
148,75;-35,85;"01";NA;NA;NA
148,75;-35,85;"02";NA;NA;NA
148,75;-35,85;"03";NA;NA;NA
148,75;-35,85;"04";NA;NA;NA
148,75;-35,85;"05";NA;NA;NA
148,75;-35,85;"06";NA;NA;NA
148,75;-35,85;"07";NA;NA;NA
148,75;-35,85;"08";NA;NA;NA
148,75;-35,85;"09";NA;NA;NA
148,75;-35,85;"10";NA;NA;NA
148,75;-35,85;"11";NA;NA;NA
148,75;-35,85;"12";NA;NA;NA
148,8;-35,85;"01";NA;NA;NA
148,8;-35,85;"02";NA;NA;NA
148,8;-35,85;"03";NA;NA;NA
148,8;-35,85;"04";NA;NA;NA
148,8;-35,85;"05";NA;NA;NA
148,8;-35,85;"06";NA;NA;NA
148,8;-35,85;"07";NA;NA;NA
148,8;-35,85;"08";NA;NA;NA
148,8;-35,85;"09";NA;NA;NA
148,8;-35,85;"10";NA;NA;NA
148,8;-35,85;"11";NA;NA;NA
148,8;-35,85;"12";NA;NA;NA
148,85;-35,85;"01";NA;NA;NA
148,85;-35,85;"02";NA;NA;NA
148,85;-35,85;"03";NA;NA;NA
148,85;-35,85;"04";NA;NA;NA
148,85;-35,85;"05";NA;NA;NA
148,85;-35,85;"06";NA;NA;NA
148,85;-35,85;"07";NA;NA;NA
148,85;-35,85;"08";NA;NA;NA
148,85;-35,85;"09";NA;NA;NA
148,85;-35,85;"10";NA;NA;NA
148,85;-35,85;"11";NA;NA;NA
148,85;-35,85;"12";NA;NA;NA
148,9;-35,85;"01";73,8233333333312;21,7808602150538;1,58209472800935
148,9;-35,85;"02";59,9266666666647;21,7453899835796;1,52501334809746
148,9;-35,85;"03";69,1199999999976;18,8098924731183;1,18827367880011
148,9;-35,85;"04";80,8466666666646;14,4145555555556;0,826268606897857
148,9;-35,85;"05";70,7333333333309;10,0074193548387;0,557893309287567
148,9;-35,85;"06";56,5899999999972;6,88933333333333;0,425069968832864
148,9;-35,85;"07";116,496666666664;5,67387096774194;0,395998998454982
148,9;-35,85;"08";68,3166666666633;6,97698924731183;0,460014349454513
148,9;-35,85;"09";81,9733333333305;10,1672222222222;0,65485934531937
148,9;-35,85;"10";97,7466666666637;13,8494623655914;0,884876900630933
148,9;-35,85;"11";81,3633333333308;16,8483333333333;1,11640906757779
148,9;-35,85;"12";65,703333333331;19,8238709677419;1,40044276722336
148,95;-35,85;"01";69,4566666666645;22,4713978494624;1,66754177392971
148,95;-35,85;"02";59,3566666666646;22,3905172413793;1,60196942642365
148,95;-35,85;"03";67,3666666666645;19,4691397849462;1,25184321153548
148,95;-35,85;"04";76,3799999999978;15,0991111111111;0,876813975262145
148,95;-35,85;"05";63,0866666666642;10,6821505376344;0,598567310288068
148,95;-35,85;"06";50,0333333333307;7,57355555555556;0,460390668056077
148,95;-35,85;"07";96,1699999999971;6,44913978494624;0,435631035452568
148,95;-35,85;"08";63,6066666666636;7,81956989247312;0,506304564206831
148,95;-35,85;"09";76,2533333333305;10,9785555555556;0,705992365198003
148,95;-35,85;"10";92,5466666666638;14,5894623655914;0,940805841269352
148,95;-35,85;"11";80,356666666664;17,5592222222222;1,17934489830501
148,95;-35,85;"12";62,833333333331;20,5548387096774;1,48086999206133
149;-35,85;"01";69,4866666666645;22,4996774193548;1,66960703928464
149;-35,85;"02";58,9866666666645;22,3944827586207;1,60003062400039
149;-35,85;"03";67,6733333333313;19,4936559139785;1,2515945042814
149;-35,85;"04";75,6066666666647;15,1595555555556;0,880490039678083
149;-35,85;"05";61,8699999999974;10,7610752688172;0,6033884918177
149;-35,85;"06";48,7533333333308;7,659;0,46485320251849
149;-35,85;"07";91,7899999999972;6,56172043010753;0,442897290219703
149;-35,85;"08";60,3966666666636;7,9394623655914;0,514943066191289
149;-35,85;"09";73,9433333333306;11,0826666666667;0,71394538231194
149;-35,85;"10";92,0899999999972;14,6701075268817;0,948208452793219
149;-35,85;"11";80,2166666666642;17,6248888888889;1,18558985871573
149;-35,85;"12";62,8033333333311;20,6169892473118;1,48785434967728
149,05;-35,85;"01";65,7933333333313;23,075376344086;1,7429480800305
149,05;-35,85;"02";56,9799999999979;22,9352011494253;1,6663833145358
149,05;-35,85;"03";66,659999999998;20,0516129032258;1,30649312160989
149,05;-35,85;"04";71,069999999998;15,7486666666667;0,925183678157628
149,05;-35,85;"05";57,933333333331;11,3455913978495;0,639479721780185
149,05;-35,85;"06";43,7199999999976;8,24977777777778;0,496254363738828
149,05;-35,85;"07";76,0233333333304;7,23129032258065;0,479134180444864
149,05;-35,85;"08";56,1533333333306;8,66193548387097;0,556796923319819
149,05;-35,85;"09";68,3199999999973;11,7707777777778;0,759126689475444
149,05;-35,85;"10";84,4466666666639;15,2987096774194;0,99691312215341
149,05;-35,85;"11";78,7566666666642;18,2264444444444;1,24102292192479
149,05;-35,85;"12";61,9466666666645;21,2321505376344;1,55787640624149
149,1;-35,85;"01";61,5366666666646;24,1736559139785;1,89045353197763
149,1;-35,85;"02";54,3866666666646;23,9899958949097;1,80398761250219
149,1;-35,85;"03";64,669999999998;21,1396774193548;1,42161252338399
149,1;-35,85;"04";63,829999999998;16,8663333333333;1,01605312787824
149,1;-35,85;"05";50,6266666666641;12,4450537634409;0,71092821403697
149,1;-35,85;"06";36,8866666666644;9,351;0,557091400797168
149,1;-35,85;"07";53,5666666666642;8,44569892473118;0,546391130623318
149,1;-35,85;"08";50,2599999999974;9,96795698924731;0,634855862202183
149,1;-35,85;"09";57,5666666666642;13,0186666666667;0,842986222753922
149,1;-35,85;"10";70,716666666664;16,4495698924731;1,08913715478554
149,1;-35,85;"11";75,4566666666642;19,3503333333333;1,34917018799318
149,1;-35,85;"12";59,0499999999976;22,3749462365591;1,69459264771913
149,15;-35,85;"01";NA;NA;NA
149,15;-35,85;"02";NA;NA;NA
149,15;-35,85;"03";NA;NA;NA
149,15;-35,85;"04";NA;NA;NA
149,15;-35,85;"05";NA;NA;NA
149,15;-35,85;"06";NA;NA;NA
149,15;-35,85;"07";NA;NA;NA
149,15;-35,85;"08";NA;NA;NA
149,15;-35,85;"09";NA;NA;NA
149,15;-35,85;"10";NA;NA;NA
149,15;-35,85;"11";NA;NA;NA
149,15;-35,85;"12";NA;NA;NA
149,2;-35,85;"01";NA;NA;NA
149,2;-35,85;"02";NA;NA;NA
149,2;-35,85;"03";NA;NA;NA
149,2;-35,85;"04";NA;NA;NA
149,2;-35,85;"05";NA;NA;NA
149,2;-35,85;"06";NA;NA;NA
149,2;-35,85;"07";NA;NA;NA
149,2;-35,85;"08";NA;NA;NA
149,2;-35,85;"09";NA;NA;NA
149,2;-35,85;"10";NA;NA;NA
149,2;-35,85;"11";NA;NA;NA
149,2;-35,85;"12";NA;NA;NA
149,25;-35,85;"01";NA;NA;NA
149,25;-35,85;"02";NA;NA;NA
149,25;-35,85;"03";NA;NA;NA
149,25;-35,85;"04";NA;NA;NA
149,25;-35,85;"05";NA;NA;NA
149,25;-35,85;"06";NA;NA;NA
149,25;-35,85;"07";NA;NA;NA
149,25;-35,85;"08";NA;NA;NA
149,25;-35,85;"09";NA;NA;NA
149,25;-35,85;"10";NA;NA;NA
149,25;-35,85;"11";NA;NA;NA
149,25;-35,85;"12";NA;NA;NA
149,3;-35,85;"01";NA;NA;NA
149,3;-35,85;"02";NA;NA;NA
149,3;-35,85;"03";NA;NA;NA
149,3;-35,85;"04";NA;NA;NA
149,3;-35,85;"05";NA;NA;NA
149,3;-35,85;"06";NA;NA;NA
149,3;-35,85;"07";NA;NA;NA
149,3;-35,85;"08";NA;NA;NA
149,3;-35,85;"09";NA;NA;NA
149,3;-35,85;"10";NA;NA;NA
149,3;-35,85;"11";NA;NA;NA
149,3;-35,85;"12";NA;NA;NA
149,35;-35,85;"01";NA;NA;NA
149,35;-35,85;"02";NA;NA;NA
149,35;-35,85;"03";NA;NA;NA
149,35;-35,85;"04";NA;NA;NA
149,35;-35,85;"05";NA;NA;NA
149,35;-35,85;"06";NA;NA;NA
149,35;-35,85;"07";NA;NA;NA
149,35;-35,85;"08";NA;NA;NA
149,35;-35,85;"09";NA;NA;NA
149,35;-35,85;"10";NA;NA;NA
149,35;-35,85;"11";NA;NA;NA
149,35;-35,85;"12";NA;NA;NA
149,4;-35,85;"01";NA;NA;NA
149,4;-35,85;"02";NA;NA;NA
149,4;-35,85;"03";NA;NA;NA
149,4;-35,85;"04";NA;NA;NA
149,4;-35,85;"05";NA;NA;NA
149,4;-35,85;"06";NA;NA;NA
149,4;-35,85;"07";NA;NA;NA
149,4;-35,85;"08";NA;NA;NA
149,4;-35,85;"09";NA;NA;NA
149,4;-35,85;"10";NA;NA;NA
149,4;-35,85;"11";NA;NA;NA
149,4;-35,85;"12";NA;NA;NA
149,45;-35,85;"01";NA;NA;NA
149,45;-35,85;"02";NA;NA;NA
149,45;-35,85;"03";NA;NA;NA
149,45;-35,85;"04";NA;NA;NA
149,45;-35,85;"05";NA;NA;NA
149,45;-35,85;"06";NA;NA;NA
149,45;-35,85;"07";NA;NA;NA
149,45;-35,85;"08";NA;NA;NA
149,45;-35,85;"09";NA;NA;NA
149,45;-35,85;"10";NA;NA;NA
149,45;-35,85;"11";NA;NA;NA
149,45;-35,85;"12";NA;NA;NA
148,7;-35,9;"01";NA;NA;NA
148,7;-35,9;"02";NA;NA;NA
148,7;-35,9;"03";NA;NA;NA
148,7;-35,9;"04";NA;NA;NA
148,7;-35,9;"05";NA;NA;NA
148,7;-35,9;"06";NA;NA;NA
148,7;-35,9;"07";NA;NA;NA
148,7;-35,9;"08";NA;NA;NA
148,7;-35,9;"09";NA;NA;NA
148,7;-35,9;"10";NA;NA;NA
148,7;-35,9;"11";NA;NA;NA
148,7;-35,9;"12";NA;NA;NA
148,75;-35,9;"01";NA;NA;NA
148,75;-35,9;"02";NA;NA;NA
148,75;-35,9;"03";NA;NA;NA
148,75;-35,9;"04";NA;NA;NA
148,75;-35,9;"05";NA;NA;NA
148,75;-35,9;"06";NA;NA;NA
148,75;-35,9;"07";NA;NA;NA
148,75;-35,9;"08";NA;NA;NA
148,75;-35,9;"09";NA;NA;NA
148,75;-35,9;"10";NA;NA;NA
148,75;-35,9;"11";NA;NA;NA
148,75;-35,9;"12";NA;NA;NA
148,8;-35,9;"01";NA;NA;NA
148,8;-35,9;"02";NA;NA;NA
148,8;-35,9;"03";NA;NA;NA
148,8;-35,9;"04";NA;NA;NA
148,8;-35,9;"05";NA;NA;NA
148,8;-35,9;"06";NA;NA;NA
148,8;-35,9;"07";NA;NA;NA
148,8;-35,9;"08";NA;NA;NA
148,8;-35,9;"09";NA;NA;NA
148,8;-35,9;"10";NA;NA;NA
148,8;-35,9;"11";NA;NA;NA
148,8;-35,9;"12";NA;NA;NA
148,85;-35,9;"01";NA;NA;NA
148,85;-35,9;"02";NA;NA;NA
148,85;-35,9;"03";NA;NA;NA
148,85;-35,9;"04";NA;NA;NA
148,85;-35,9;"05";NA;NA;NA
148,85;-35,9;"06";NA;NA;NA
148,85;-35,9;"07";NA;NA;NA
148,85;-35,9;"08";NA;NA;NA
148,85;-35,9;"09";NA;NA;NA
148,85;-35,9;"10";NA;NA;NA
148,85;-35,9;"11";NA;NA;NA
148,85;-35,9;"12";NA;NA;NA
148,9;-35,9;"01";NA;NA;NA
148,9;-35,9;"02";NA;NA;NA
148,9;-35,9;"03";NA;NA;NA
148,9;-35,9;"04";NA;NA;NA
148,9;-35,9;"05";NA;NA;NA
148,9;-35,9;"06";NA;NA;NA
148,9;-35,9;"07";NA;NA;NA
148,9;-35,9;"08";NA;NA;NA
148,9;-35,9;"09";NA;NA;NA
148,9;-35,9;"10";NA;NA;NA
148,9;-35,9;"11";NA;NA;NA
148,9;-35,9;"12";NA;NA;NA
148,95;-35,9;"01";65,5799999999979;22,7884946236559;1,70859938870354
148,95;-35,9;"02";55,6066666666646;22,7063834154351;1,64296368172909
148,95;-35,9;"03";64,6733333333311;19,7909677419355;1,2855152707587
148,95;-35,9;"04";70,5766666666646;15,4374444444444;0,905073611082302
148,95;-35,9;"05";59,2633333333308;11,0087096774194;0,621234015667791
148,95;-35,9;"06";46,5266666666642;7,88644444444444;0,478220147565007
148,95;-35,9;"07";81,9933333333304;6,80333333333333;0,455455954420951
148,95;-35,9;"08";59,0766666666638;8,20602150537635;0,528957429311929
148,95;-35,9;"09";69,4199999999973;11,3473333333333;0,729978746175766
148,95;-35,9;"10";85,6033333333305;14,9306451612903;0,967072727667388
148,95;-35,9;"11";77,0299999999974;17,8848888888889;1,20947845639454
148,95;-35,9;"12";61,6566666666646;20,8708602150538;1,51565791985361
149;-35,9;"01";65,5866666666646;22,6255913978495;1,68580956427801
149;-35,9;"02";56,7033333333314;22,5277011494253;1,6173370152403
149;-35,9;"03";65,039999999998;19,6386021505376;1,26688531521828
149;-35,9;"04";71,9033333333312;15,3165555555556;0,894166887990303
149;-35,9;"05";59,6966666666643;10,9191397849462;0,615534534986301
149;-35,9;"06";46,2266666666643;7,80444444444444;0,474120210309823
149;-35,9;"07";83,6499999999973;6,73311827956989;0,453276709214814
149;-35,9;"08";57,4699999999972;8,12763440860215;0,52670173834088
149;-35,9;"09";69,086666666664;11,2532222222222;0,725497881405883
149;-35,9;"10";85,3699999999973;14,8259139784946;0,960450135836358
149;-35,9;"11";78,3533333333308;17,769;1,19928258303967
149;-35,9;"12";62,023333333331;20,7421505376344;1,50067323818002
149,05;-35,9;"01";67,5099999999979;21,7687096774194;1,57663623585656
149,05;-35,9;"02";59,5766666666647;21,6765353037767;1,50959181556775
149,05;-35,9;"03";67,2733333333311;18,8161290322581;1,1816854106002
149,05;-35,9;"04";76,2599999999979;14,5342222222222;0,833221938096815
149,05;-35,9;"05";66,5133333333309;10,1945161290323;0,571237723943928
149,05;-35,9;"06";51,0833333333309;7,08422222222222;0,436462677075631
149,05;-35,9;"07";99,7933333333306;5,95569892473118;0,414902672804492
149,05;-35,9;"08";57,8799999999974;7,29139784946237;0,483135088653334
149,05;-35,9;"09";74,9333333333305;10,4116666666667;0,674166632013188
149,05;-35,9;"10";92,3399999999973;14,0193548387097;0,901552007972233
149,05;-35,9;"11";82,363333333331;16,9667777777778;1,12788347149061
149,05;-35,9;"12";64,8366666666646;19,9161290322581;1,40937951240809
149,1;-35,9;"01";NA;NA;NA
149,1;-35,9;"02";NA;NA;NA
149,1;-35,9;"03";NA;NA;NA
149,1;-35,9;"04";NA;NA;NA
149,1;-35,9;"05";NA;NA;NA
149,1;-35,9;"06";NA;NA;NA
149,1;-35,9;"07";NA;NA;NA
149,1;-35,9;"08";NA;NA;NA
149,1;-35,9;"09";NA;NA;NA
149,1;-35,9;"10";NA;NA;NA
149,1;-35,9;"11";NA;NA;NA
149,1;-35,9;"12";NA;NA;NA
149,15;-35,9;"01";NA;NA;NA
149,15;-35,9;"02";NA;NA;NA
149,15;-35,9;"03";NA;NA;NA
149,15;-35,9;"04";NA;NA;NA
149,15;-35,9;"05";NA;NA;NA
149,15;-35,9;"06";NA;NA;NA
149,15;-35,9;"07";NA;NA;NA
149,15;-35,9;"08";NA;NA;NA
149,15;-35,9;"09";NA;NA;NA
149,15;-35,9;"10";NA;NA;NA
149,15;-35,9;"11";NA;NA;NA
149,15;-35,9;"12";NA;NA;NA
149,2;-35,9;"01";NA;NA;NA
149,2;-35,9;"02";NA;NA;NA
149,2;-35,9;"03";NA;NA;NA
149,2;-35,9;"04";NA;NA;NA
149,2;-35,9;"05";NA;NA;NA
149,2;-35,9;"06";NA;NA;NA
149,2;-35,9;"07";NA;NA;NA
149,2;-35,9;"08";NA;NA;NA
149,2;-35,9;"09";NA;NA;NA
149,2;-35,9;"10";NA;NA;NA
149,2;-35,9;"11";NA;NA;NA
149,2;-35,9;"12";NA;NA;NA
149,25;-35,9;"01";NA;NA;NA
149,25;-35,9;"02";NA;NA;NA
149,25;-35,9;"03";NA;NA;NA
149,25;-35,9;"04";NA;NA;NA
149,25;-35,9;"05";NA;NA;NA
149,25;-35,9;"06";NA;NA;NA
149,25;-35,9;"07";NA;NA;NA
149,25;-35,9;"08";NA;NA;NA
149,25;-35,9;"09";NA;NA;NA
149,25;-35,9;"10";NA;NA;NA
149,25;-35,9;"11";NA;NA;NA
149,25;-35,9;"12";NA;NA;NA
149,3;-35,9;"01";NA;NA;NA
149,3;-35,9;"02";NA;NA;NA
149,3;-35,9;"03";NA;NA;NA
149,3;-35,9;"04";NA;NA;NA
149,3;-35,9;"05";NA;NA;NA
149,3;-35,9;"06";NA;NA;NA
149,3;-35,9;"07";NA;NA;NA
149,3;-35,9;"08";NA;NA;NA
149,3;-35,9;"09";NA;NA;NA
149,3;-35,9;"10";NA;NA;NA
149,3;-35,9;"11";NA;NA;NA
149,3;-35,9;"12";NA;NA;NA
149,35;-35,9;"01";NA;NA;NA
149,35;-35,9;"02";NA;NA;NA
149,35;-35,9;"03";NA;NA;NA
149,35;-35,9;"04";NA;NA;NA
149,35;-35,9;"05";NA;NA;NA
149,35;-35,9;"06";NA;NA;NA
149,35;-35,9;"07";NA;NA;NA
149,35;-35,9;"08";NA;NA;NA
149,35;-35,9;"09";NA;NA;NA
149,35;-35,9;"10";NA;NA;NA
149,35;-35,9;"11";NA;NA;NA
149,35;-35,9;"12";NA;NA;NA
149,4;-35,9;"01";NA;NA;NA
149,4;-35,9;"02";NA;NA;NA
149,4;-35,9;"03";NA;NA;NA
149,4;-35,9;"04";NA;NA;NA
149,4;-35,9;"05";NA;NA;NA
149,4;-35,9;"06";NA;NA;NA
149,4;-35,9;"07";NA;NA;NA
149,4;-35,9;"08";NA;NA;NA
149,4;-35,9;"09";NA;NA;NA
149,4;-35,9;"10";NA;NA;NA
149,4;-35,9;"11";NA;NA;NA
149,4;-35,9;"12";NA;NA;NA
149,45;-35,9;"01";NA;NA;NA
149,45;-35,9;"02";NA;NA;NA
149,45;-35,9;"03";NA;NA;NA
